station_name,start_rides,station_lat,station_lng,end_rides,total_activity,net_inflow,abs_net_inflow,imbalance_ratio,imbalance_type
Pleasant Ave & E 116 St,770,40.79499,-73.93333,822,1592,52,52,0.0326633165829145,net_inflow_accumulation
Pleasant Ave & E 120 St,216,40.7974772,-73.9311847,257,473,41,41,0.0866807610993657,net_inflow_accumulation
Popham Ave & W 174 St,162,40.847746,-73.922079,164,326,2,2,0.0061349693251533,net_inflow_accumulation
Powers St & Olive St,646,40.71323,-73.93894,610,1256,-36,36,-0.0286624203821656,net_outflow_shortage
President St & 4 Ave,820,40.676757,-73.983262,846,1666,26,26,0.0156062424969987,net_inflow_accumulation
President St & Henry St,517,40.6828003,-73.99990419,707,1224,190,190,0.1552287581699346,net_inflow_accumulation
President St & Hoyt St,376,40.680057,-73.991753,460,836,84,84,0.1004784688995215,net_inflow_accumulation
President St & Nostrand Ave,378,40.66811,-73.9505,393,771,15,15,0.0194552529182879,net_inflow_accumulation
Prospect Ave & E 151 St,205,40.814232,-73.903927,209,414,4,4,0.0096618357487922,net_inflow_accumulation
Prospect Ave & E 167 St,149,40.826303,-73.898751,192,341,43,43,0.126099706744868,net_inflow_accumulation
Prospect Ave & Greenwood Ave,194,40.651745,-73.975988,213,407,19,19,0.0466830466830466,net_inflow_accumulation
Prospect Ave & Jennings St,56,40.831762,-73.896853,64,120,8,8,0.0666666666666666,net_inflow_accumulation
Prospect Ave & Longwood Ave,111,40.81899,-73.90202,86,197,-25,25,-0.1269035532994923,net_outflow_shortage
Prospect Ave & Vanderbilt St,204,40.653368,-73.976291,221,425,17,17,0.04,net_inflow_accumulation
Prospect Park SW & 10 Ave,402,40.659945,-73.977504,721,1123,319,319,0.2840605520926091,net_inflow_accumulation
Prospect Park SW & 16 St,523,40.657265,-73.974165,646,1169,123,123,0.1052181351582549,net_inflow_accumulation
Prospect Park SW & Greenwood Ave,327,40.652563,-73.972573,392,719,65,65,0.0904033379694019,net_inflow_accumulation
Prospect Park SW & Vanderbilt St,498,40.65482,-73.973217,604,1102,106,106,0.0961887477313974,net_inflow_accumulation
Prospect Park W & 20 St,188,40.656633,-73.983864,219,407,31,31,0.0761670761670761,net_inflow_accumulation
Prospect Park West & 8 St,1287,40.66514681533792,-73.97637605667114,1425,2712,138,138,0.0508849557522123,net_inflow_accumulation
Prospect Pl & 6 Ave,906,40.6793307,-73.97519523,936,1842,30,30,0.01628664495114,net_inflow_accumulation
Prospect Pl & Howard Ave,56,40.67261,-73.91977,76,132,20,20,0.1515151515151515,net_inflow_accumulation
Prospect Pl & Nostrand Ave,628,40.67428,-73.9503,634,1262,6,6,0.0047543581616481,net_inflow_accumulation
Prospect Pl & Underhill Ave,645,40.6769694,-73.96579,684,1329,39,39,0.0293453724604966,net_inflow_accumulation
Prospect Pl & Vanderbilt Ave,1233,40.67767534,-73.96902144,1215,2448,-18,18,-0.0073529411764705,net_outflow_shortage
Pulaski St & Marcus Garvey Blvd,396,40.6933982,-73.939877,532,928,136,136,0.146551724137931,net_inflow_accumulation
Pulaski St & Throop Ave,631,40.693115,-73.943149,712,1343,81,81,0.0603127326880119,net_inflow_accumulation
Putnam Ave & Knickerbocker Ave,238,40.69545,-73.91164,280,518,42,42,0.081081081081081,net_inflow_accumulation
Putnam Ave & Nostrand Ave,667,40.68402,-73.94977,752,1419,85,85,0.0599013389711064,net_inflow_accumulation
Putnam Ave & Ralph Ave,359,40.68705,-73.92338,382,741,23,23,0.0310391363022942,net_inflow_accumulation
Putnam Ave & Throop Ave,715,40.6851532,-73.94111,935,1650,220,220,0.1333333333333333,net_inflow_accumulation
Putnam Ave & Wyckoff Ave,272,40.69811,-73.90904,224,496,-48,48,-0.0967741935483871,net_outflow_shortage
Queens Blvd & 56 Ave,276,40.73481,-73.87431,266,542,-10,10,-0.018450184501845,net_outflow_shortage
Queens Blvd & 56 St,131,40.74193,-73.90913,149,280,18,18,0.0642857142857142,net_inflow_accumulation
Queens Blvd & Albion Ave,87,40.73856,-73.88553,95,182,8,8,0.0439560439560439,net_inflow_accumulation
Queens Blvd & Broadway,239,40.73672,-73.87728,243,482,4,4,0.0082987551867219,net_inflow_accumulation
Queens Plaza North & Crescent St,2655,40.75110165,-73.94073717,2477,5132,-178,178,-0.034684333593141,net_outflow_shortage
Railroad Ave & Kay Ave,64,40.70514807698391,-73.97078096866608,41,105,-23,23,-0.219047619047619,net_outflow_shortage
Ralph Ave & Fulton St,209,40.67922,-73.92192,231,440,22,22,0.05,net_inflow_accumulation
Reade St & Broadway,1211,40.71450451,-74.00562789,734,1945,-477,477,-0.2452442159383033,net_outflow_shortage
Richards St & Delavan St,227,40.6794327,-74.00785041,229,456,2,2,0.0043859649122807,net_inflow_accumulation
Richardson St & N Henry St,615,40.71907891179564,-73.94223690032959,795,1410,180,180,0.1276595744680851,net_inflow_accumulation
River Ave & E 151 St,503,40.822217,-73.928939,495,998,-8,8,-0.0080160320641282,net_outflow_shortage
River Ave & E 153 St,149,40.82441,-73.92818,177,326,28,28,0.0858895705521472,net_inflow_accumulation
River Ave & McClellan St,229,40.83406,-73.92243,289,518,60,60,0.1158301158301158,net_inflow_accumulation
River Ter & Warren St,2330,40.71759894980997,-74.01587963104248,1817,4147,-513,513,-0.1237038823245719,net_outflow_shortage
Riverside Blvd & W 67 St,2448,40.777507027547976,-73.98888587951659,3756,6204,1308,1308,0.2108317214700193,net_inflow_accumulation
Riverside Dr & Broadway,376,40.865364,-73.92791,350,726,-26,26,-0.0358126721763085,net_outflow_shortage
Riverside Dr & W 104 St,1409,40.8013434,-73.9711457439,2090,3499,681,681,0.1946270362960846,net_inflow_accumulation
Riverside Dr & W 138 St,486,40.823168,-73.955857,564,1050,78,78,0.0742857142857142,net_inflow_accumulation
Riverside Dr & W 145 St,357,40.827305,-73.951989,420,777,63,63,0.081081081081081,net_inflow_accumulation
Riverside Dr & W 148 St,160,40.829114,-73.950426,204,364,44,44,0.1208791208791208,net_inflow_accumulation
Riverside Dr & W 153 St,248,40.832164,-73.949702,314,562,66,66,0.1174377224199288,net_inflow_accumulation
Riverside Dr & W 72 St,1944,40.78057799010334,-73.98562431335449,2286,4230,342,342,0.0808510638297872,net_inflow_accumulation
Riverside Dr & W 78 St,727,40.78414472,-73.98362492,940,1667,213,213,0.1277744451109778,net_inflow_accumulation
Riverside Dr & W 82 St,1128,40.78720869,-73.98128127,1430,2558,302,302,0.1180609851446442,net_inflow_accumulation
Riverside Dr & W 91 St,982,40.79313480986663,-73.97700369358063,1268,2250,286,286,0.1271111111111111,net_inflow_accumulation
Riverside Dr E & W 155 St,214,40.834097985815255,-73.94834974194816,230,444,16,16,0.036036036036036,net_inflow_accumulation
Rivington St & Chrystie St,1693,40.72110063,-73.9919254,1975,3668,282,282,0.0768811341330425,net_inflow_accumulation
Rivington St & Ridge St,1783,40.71850211,-73.98329859,2279,4062,496,496,0.122107336287543,net_inflow_accumulation
Rockaway Ave & Bainbridge St,359,40.68319988172761,-73.91166642308235,387,746,28,28,0.0375335120643431,net_inflow_accumulation
Roebling St & N 4 St,1458,40.71469,-73.95739,1498,2956,40,40,0.013531799729364,net_inflow_accumulation
Rogers Ave & Lenox Rd,193,40.65378,-73.95273,240,433,47,47,0.1085450346420323,net_inflow_accumulation
Rogers Ave & Lincoln Rd,353,40.66127,-73.95352,362,715,9,9,0.0125874125874125,net_inflow_accumulation
Rogers Ave & Snyder Ave,99,40.64871,-73.95218,107,206,8,8,0.0388349514563106,net_inflow_accumulation
Rogers Ave & Sterling St,310,40.6630619,-73.9538746,358,668,48,48,0.0718562874251497,net_inflow_accumulation
Rogers Pl & E 165 St,95,40.82388366441761,-73.8974027708582,89,184,-6,6,-0.0326086956521739,net_outflow_shortage
Roosevelt Ave & 104 St,250,40.74984,-73.86156,140,390,-110,110,-0.282051282051282,net_outflow_shortage
Roosevelt Island Tramway,1288,40.757284,-73.9536,1267,2555,-21,21,-0.0082191780821917,net_outflow_shortage
Rugby Rd & Albemarle Rd,131,40.64672,-73.96637,139,270,8,8,0.0296296296296296,net_inflow_accumulation
Rugby Rd & Beverley Rd,119,40.64435,-73.96591,146,265,27,27,0.1018867924528302,net_inflow_accumulation
Rutgers St & Henry St,804,40.71332151208186,-73.99009689688683,1066,1870,262,262,0.1401069518716577,net_inflow_accumulation
Rutland Rd & Brooklyn Ave,125,40.65969,-73.94517,152,277,27,27,0.0974729241877256,net_inflow_accumulation
Rutland Rd & E 45 St,73,40.66034,-73.93618,73,146,0,0,0.0,balanced
S 2 St & Kent Ave,906,40.714731,-73.966612,1007,1913,101,101,0.0527966544694197,net_inflow_accumulation
S 3 St & Bedford Ave,2319,40.71260486,-73.96264403,2599,4918,280,280,0.0569337128914192,net_inflow_accumulation
S 4 St & Rodney St,1264,40.70934,-73.95608,1335,2599,71,71,0.0273181993074259,net_inflow_accumulation
S 4 St & Roebling St,2231,40.710709,-73.959724,2630,4861,399,399,0.0820818761571693,net_inflow_accumulation
S 4 St & Wythe Ave,2222,40.71285887,-73.96590294,2418,4640,196,196,0.0422413793103448,net_inflow_accumulation
S 5 Pl & S 5 St,968,40.710451,-73.960876,1051,2019,83,83,0.0411094601287766,net_inflow_accumulation
S Portland Ave & Hanson Pl,1179,40.68539567,-73.97431458,1238,2417,59,59,0.0244104261481175,net_inflow_accumulation
Sands St & Jay St,1264,40.700119,-73.9862,1129,2393,-135,135,-0.0564145424153781,net_outflow_shortage
Sands St Gate,975,40.699569,-73.979827,906,1881,-69,69,-0.036682615629984,net_outflow_shortage
Schenectady Ave & Cortelyou Rd,58,40.64535,-73.93268,79,137,21,21,0.1532846715328467,net_inflow_accumulation
Schenectady Ave & Maple St,63,40.66178,-73.93445,77,140,14,14,0.1,net_inflow_accumulation
Schenectady Ave & Pacific St,174,40.67686,-73.93327,186,360,12,12,0.0333333333333333,net_inflow_accumulation
Schenectady Ave & President St,154,40.66732,-73.93398,191,345,37,37,0.1072463768115942,net_inflow_accumulation
Schenectady Ave & Prospect Pl,264,40.67351,-73.93363,293,557,29,29,0.052064631956912,net_inflow_accumulation
Schermerhorn St & Court St,939,40.6910363748993,-73.99201065301895,955,1894,16,16,0.0084477296726504,net_inflow_accumulation
Schermerhorn St & Hoyt St,2128,40.6886263,-73.9851911,2020,4148,-108,108,-0.026036644165863,net_outflow_shortage
Scholes St & Lorimer St,1403,40.708323,-73.948732,1698,3101,295,295,0.0951306030312802,net_inflow_accumulation
Scholes St & Manhattan Ave,1481,40.70870368,-73.9448625,1835,3316,354,354,0.1067551266586248,net_inflow_accumulation
Seaman Ave & Beak St,125,40.867505,-73.926363,145,270,20,20,0.074074074074074,net_inflow_accumulation
Seaman Ave & Isham St,184,40.86989866194045,-73.92076313495636,194,378,10,10,0.0264550264550264,net_inflow_accumulation
Sedgwick Ave & Giles Pl,74,40.88111,-73.8965,107,181,33,33,0.1823204419889502,net_inflow_accumulation
Sedgwick Ave & Hall of Fame Terrace,9,40.859532,-73.913303,7,16,-2,2,-0.125,net_outflow_shortage
Sedgwick Ave & Hillman Ave,89,40.88224,-73.89136,105,194,16,16,0.0824742268041237,net_inflow_accumulation
Sedgwick Ave & W 195 St,117,40.87049,-73.90287,159,276,42,42,0.1521739130434782,net_inflow_accumulation
Sedgwick Ave & W 231 St,136,40.87512,-73.90126,136,272,0,0,0.0,balanced
Sedgwick Ave & W Burnside Ave,106,40.854947,-73.916661,98,204,-8,8,-0.0392156862745098,net_outflow_shortage
Sedgwick Ave & W Tremont Ave,75,40.85304455868985,-73.91830623149872,67,142,-8,8,-0.056338028169014,net_outflow_shortage
Seneca Ave & Decatur St,51,40.69723,-73.89811,59,110,8,8,0.0727272727272727,net_inflow_accumulation
Seneca Ave & Irvine St,57,40.81872569990116,-73.88862490653992,62,119,5,5,0.042016806722689,net_inflow_accumulation
Shakespeare Ave & W 169 St,243,40.839312,-73.922423,261,504,18,18,0.0357142857142857,net_inflow_accumulation
Sharon St & Olive St,612,40.71534162042448,-73.93865078687668,615,1227,3,3,0.0024449877750611,net_inflow_accumulation
Shea Rd & Boat Basin Pl,93,40.75777,-73.84887,213,306,120,120,0.392156862745098,net_inflow_accumulation
Sheridan Ave & E 168 St,219,40.835334,-73.9154,305,524,86,86,0.1641221374045801,net_inflow_accumulation
Sheridan Ave & E 172 St,99,40.840494,-73.911479,112,211,13,13,0.0616113744075829,net_inflow_accumulation
Sherman Ave & E 166 St,228,40.83130549267296,-73.91744792461395,237,465,9,9,0.0193548387096774,net_inflow_accumulation
Sherman Ave & Thayer St,170,40.863124,-73.926994,163,333,-7,7,-0.021021021021021,net_outflow_shortage
Shop Morgan,14,40.70987333941734,-73.9315938949585,22,36,8,8,0.2222222222222222,net_inflow_accumulation
Shore Blvd & Astoria Park,726,40.77977,-73.923162,814,1540,88,88,0.0571428571428571,net_inflow_accumulation
Sigourney St & Columbia St,274,40.67267243410948,-74.0087952464819,266,540,-8,8,-0.0148148148148148,net_outflow_shortage
Skillman Ave & 43 Ave,372,40.74653761978055,-73.93215849995613,358,730,-14,14,-0.0191780821917808,net_outflow_shortage
Skillman Ave & 54 St,153,40.745502,-73.909887,209,362,56,56,0.154696132596685,net_inflow_accumulation
Skillman Ave & Honeywell St,96,40.7471482490328,-73.92902433872223,73,169,-23,23,-0.136094674556213,net_outflow_shortage
Smith St & 3 St,681,40.6787242,-73.99599099,710,1391,29,29,0.0208483105679367,net_inflow_accumulation
Smith St & 9 St,712,40.6746957,-73.99785768,681,1393,-31,31,-0.0222541277817659,net_outflow_shortage
Snyder Ave & Schenectady Ave,34,40.65,-73.93296,32,66,-2,2,-0.0303030303030303,net_outflow_shortage
Soissons Landing,818,40.69231660719192,-74.01486575603485,831,1649,13,13,0.007883565797453,net_inflow_accumulation
Somers St & Broadway,67,40.67945,-73.90474,48,115,-19,19,-0.1652173913043478,net_outflow_shortage
Somers St & Rockaway Ave,156,40.67872,-73.91105,160,316,4,4,0.0126582278481012,net_inflow_accumulation
South End Ave & Albany St,1711,40.709957,-74.016538,1585,3296,-126,126,-0.0382281553398058,net_outflow_shortage
South Railroad Ave & Broadway,45,40.741,-73.88027,54,99,9,9,0.0909090909090909,net_inflow_accumulation
South St & Broad St,207,40.70188858913366,-74.01089876890182,60,267,-147,147,-0.550561797752809,net_outflow_shortage
South St & Gouverneur Ln,1751,40.70355377,-74.00670227,1467,3218,-284,284,-0.0882535736482287,net_outflow_shortage
South St & Pike St,905,40.70991806921533,-73.99161100387573,1036,1941,131,131,0.0674909840288511,net_inflow_accumulation
South St & Whitehall St,1890,40.70122128,-74.01234218,1445,3335,-445,445,-0.1334332833583208,net_outflow_shortage
South Waterfront Walkway - Sinatra Dr & 1 St,0,40.73698221818716,-74.02778059244156,1,1,1,1,1.0,net_inflow_accumulation
Southern Blvd & Ave St John,213,40.812769,-73.901583,214,427,1,1,0.0023419203747072,net_inflow_accumulation
Southern Blvd & E 142 St,34,40.807347437082,-73.90809774398804,31,65,-3,3,-0.0461538461538461,net_outflow_shortage
Southern Blvd & E 149 St,278,40.811892,-73.904192,270,548,-8,8,-0.0145985401459854,net_outflow_shortage
Southern Blvd & E 172 St,118,40.834124,-73.88955,125,243,7,7,0.0288065843621399,net_inflow_accumulation
Southern Blvd & E 174 St,310,40.836733,-73.887931,248,558,-62,62,-0.1111111111111111,net_outflow_shortage
Southern Blvd & E 175 St,35,40.839335,-73.886445,45,80,10,10,0.125,net_inflow_accumulation
Southern Blvd & E 180 St,103,40.84605,-73.88426,107,210,4,4,0.019047619047619,net_inflow_accumulation
Southern Blvd & E 187 St,147,40.8535,-73.88177,109,256,-38,38,-0.1484375,net_outflow_shortage
Southern Blvd & Tiffany St,107,40.818185,-73.894143,103,210,-4,4,-0.019047619047619,net_outflow_shortage
Southern Blvd & Xavier Way,59,40.86149,-73.88103,19,78,-40,40,-0.5128205128205128,net_outflow_shortage
Southpoint Park,513,40.75370225419114,-73.95865201950072,456,969,-57,57,-0.0588235294117647,net_outflow_shortage
Southwest Park - Jackson St & Observer Hwy,0,40.73755127245804,-74.04166370630264,2,2,2,2,1.0,net_inflow_accumulation
Spring St & Hudson St,2330,40.72583996792375,-74.0076532959938,1805,4135,-525,525,-0.1269649334945586,net_outflow_shortage
Spruce St & Nassau St,1320,40.71146364,-74.00552427,1117,2437,-203,203,-0.0832991382847763,net_outflow_shortage
St Ann's Ave & Bruckner Blvd,103,40.803399,-73.919763,67,170,-36,36,-0.2117647058823529,net_outflow_shortage
St Ann's Ave & E 144 St,183,40.811112,-73.914932,201,384,18,18,0.046875,net_inflow_accumulation
St Ann's Ave & Westchester Ave,99,40.815887,-73.911918,104,203,5,5,0.0246305418719211,net_inflow_accumulation
St Felix Ave & 61 St,119,40.69715,-73.8936,162,281,43,43,0.1530249110320284,net_inflow_accumulation
St James Ave & 51 Ave,67,40.73813,-73.88104,52,119,-15,15,-0.1260504201680672,net_outflow_shortage
St James Pl & Oliver St,1329,40.71307916,-73.99851193,1408,2737,79,79,0.0288637194008038,net_inflow_accumulation
St James Pl & Pearl St,464,40.71117416,-74.00016545,456,920,-8,8,-0.008695652173913,net_outflow_shortage
St Johns Pl & Howard Ave,70,40.66992,-73.92002,68,138,-2,2,-0.0144927536231884,net_outflow_shortage
St Johns Pl & Kingston Ave,337,40.67113,-73.94222,303,640,-34,34,-0.053125,net_outflow_shortage
St Johns Pl & Utica Ave,242,40.6705,-73.9308,222,464,-20,20,-0.043103448275862,net_outflow_shortage
St Johns Pl & Washington Ave,877,40.6737236,-73.9631611,862,1739,-15,15,-0.0086256469235192,net_outflow_shortage
St Marks Ave & Ralph Ave,134,40.67372,-73.92199,142,276,8,8,0.0289855072463768,net_inflow_accumulation
St Marks Ave & Rochester Ave,83,40.67404,-73.92772,101,184,18,18,0.0978260869565217,net_inflow_accumulation
St Marks Ave & Thomas S. Boyland St,62,40.67313,-73.91387,38,100,-24,24,-0.24,net_outflow_shortage
St Marks Pl & 1 Ave,1999,40.72779126,-73.98564945,2538,4537,539,539,0.1188009698038351,net_inflow_accumulation
St Marks Pl & 2 Ave,2032,40.7284186,-73.98713956,2818,4850,786,786,0.1620618556701031,net_inflow_accumulation
St Marks Pl & 4 Ave,530,40.68197,-73.98034,574,1104,44,44,0.0398550724637681,net_inflow_accumulation
St Mary's St & Jackson Ave,203,40.808891,-73.91081,227,430,24,24,0.055813953488372,net_inflow_accumulation
St Nicholas Ave & Manhattan Ave,1296,40.809725,-73.953149,1271,2567,-25,25,-0.0097389949357226,net_outflow_shortage
St Nicholas Ave & W 126 St,1028,40.8114323,-73.9518776,954,1982,-74,74,-0.0373360242179616,net_outflow_shortage
St Nicholas Ave & W 134 St,611,40.816234,-73.948222,652,1263,41,41,0.0324623911322248,net_inflow_accumulation
St Nicholas Ave & W 137 St,317,40.818477,-73.947568,319,636,2,2,0.0031446540880503,net_inflow_accumulation
St Nicholas Ave & W 150 St,280,40.827212,-73.942722,294,574,14,14,0.024390243902439,net_inflow_accumulation
St Nicholas Ave & W 155 St,156,40.830663,-73.941323,163,319,7,7,0.0219435736677116,net_inflow_accumulation
St Nicholas Ave & W 157 St,157,40.832314,-73.94102,189,346,32,32,0.0924855491329479,net_inflow_accumulation
St Nicholas Terrace & Convent Ave,236,40.821294,-73.947868,204,440,-32,32,-0.0727272727272727,net_outflow_shortage
Stagg St & Morgan Ave,396,40.710681,-73.93372,384,780,-12,12,-0.0153846153846153,net_outflow_shortage
Stanhope St & Fairview Ave,191,40.70998,-73.91116,296,487,105,105,0.2156057494866529,net_inflow_accumulation
Stanton St & Chrystie St,2128,40.72229346,-73.99147535,2329,4457,201,201,0.0450975992820282,net_inflow_accumulation
Stanton St & Mangin St,404,40.71782143,-73.97628939,594,998,190,190,0.1903807615230461,net_inflow_accumulation
Stanton St & Norfolk St,1626,40.720747,-73.986274,1896,3522,270,270,0.0766609880749574,net_inflow_accumulation
State St & Smith St,957,40.68917,-73.9886,864,1821,-93,93,-0.0510708401976935,net_outflow_shortage
Steinway St & 19 Ave,98,40.778089,-73.899558,39,137,-59,59,-0.4306569343065693,net_outflow_shortage
Steinway St & 21 Ave,276,40.774798,-73.903787,288,564,12,12,0.0212765957446808,net_inflow_accumulation
Steinway St & 23 Ave,199,40.7713937,-73.9077436,254,453,55,55,0.1214128035320088,net_inflow_accumulation
Steinway St & 28 Ave,615,40.7656251,-73.9136695,751,1366,136,136,0.0995607613469985,net_inflow_accumulation
Steinway St & Broadway,1205,40.75905795418586,-73.91897544264793,1064,2269,-141,141,-0.0621419127368884,net_outflow_shortage
Steinway St & Ditmars Blvd,249,40.772717,-73.906127,263,512,14,14,0.02734375,net_inflow_accumulation
Stephen St & Seneca Ave,92,40.6988,-73.9007,103,195,11,11,0.0564102564102564,net_inflow_accumulation
Sterling Pl & 5 Ave,761,40.678970070475735,-73.97855266928671,834,1595,73,73,0.0457680250783699,net_inflow_accumulation
Sterling Pl & Bedford Ave,676,40.672695,-73.954131,711,1387,35,35,0.0252343186733958,net_inflow_accumulation
Sterling Pl & Classon Ave,523,40.6739411,-73.96026,517,1040,-6,6,-0.0057692307692307,net_outflow_shortage
Sterling Pl & Franklin Ave,1046,40.67324785,-73.95689517,1138,2184,92,92,0.0421245421245421,net_inflow_accumulation
Sterling Pl & New York Ave,485,40.67234,-73.94763,529,1014,44,44,0.0433925049309664,net_inflow_accumulation
Sterling Pl & Ralph Ave,36,40.67095,-73.92222,78,114,42,42,0.3684210526315789,net_inflow_accumulation
Sterling Pl & Rochester Ave,63,40.67128,-73.92825,94,157,31,31,0.197452229299363,net_inflow_accumulation
Sterling Pl & Schenectady Ave,153,40.6716,-73.93378,175,328,22,22,0.0670731707317073,net_inflow_accumulation
Sterling St & Bedford Ave,240,40.6627059,-73.9569115,271,511,31,31,0.060665362035225,net_inflow_accumulation
Sterling St & Nostrand Ave,540,40.66318,-73.95076,500,1040,-40,40,-0.0384615384615384,net_outflow_shortage
Stevens - River Ter & 6 St,1,40.74313282710551,-74.02698867022991,0,1,-1,1,-1.0,net_outflow_shortage
Stewart Ave & Johnson Ave,275,40.70869,-73.92587,269,544,-6,6,-0.0110294117647058,net_outflow_shortage
Stockholm St & Wilson Ave,583,40.699304,-73.923044,679,1262,96,96,0.0760697305863708,net_inflow_accumulation
Stratford Rd & Beverley Rd,88,40.64378,-73.96867,117,205,29,29,0.1414634146341463,net_inflow_accumulation
Strong St & University Ave,65,40.87119,-73.89918,76,141,11,11,0.0780141843971631,net_inflow_accumulation
Stuyvesant Ave & Gates Ave,226,40.68834,-73.93306,284,510,58,58,0.1137254901960784,net_inflow_accumulation
Stuyvesant Ave & Hart St,388,40.69465,-73.9343,379,767,-9,9,-0.0117340286831812,net_outflow_shortage
Stuyvesant Walk & 1 Ave Loop,232,40.732339777151054,-73.97898383438587,376,608,144,144,0.2368421052631578,net_inflow_accumulation
Suffolk St & Stanton St,2400,40.72066442,-73.98517977,3205,5605,805,805,0.143621766280107,net_inflow_accumulation
Sullivan St & Washington Sq,2004,40.73047747,-73.99906065,2234,4238,230,230,0.0542708824917413,net_inflow_accumulation
Summerfield St & Cypress Ave,82,40.69662,-73.90056,103,185,21,21,0.1135135135135135,net_inflow_accumulation
Sumpter St & Fulton St,92,40.67923,-73.92588,80,172,-12,12,-0.0697674418604651,net_outflow_shortage
Sunken Meadow Comfort Station,308,40.79558,-73.91906,334,642,26,26,0.0404984423676012,net_inflow_accumulation
Suydam St & Broadway,568,40.69544,-73.93223,695,1263,127,127,0.1005542359461599,net_inflow_accumulation
Suydam St & Knickerbocker Ave,997,40.702013,-73.923769,1105,2102,108,108,0.0513796384395813,net_inflow_accumulation
Suydam St & St Nicholas Ave,201,40.70636,-73.91945,303,504,102,102,0.2023809523809523,net_inflow_accumulation
Taylor St & Bedford Ave,142,40.705774,-73.963252,148,290,6,6,0.0206896551724137,net_inflow_accumulation
Thomas S. Boyland St & Fulton St,139,40.67854,-73.91367,139,278,0,0,0.0,balanced
Thomas S. Boyland St & Macon St,56,40.68491,-73.91493,60,116,4,4,0.0344827586206896,net_inflow_accumulation
Thomas S. Boyland St & Marion St,186,40.6814658848122,-73.91415685415268,202,388,16,16,0.0412371134020618,net_inflow_accumulation
Thompson St & Bleecker St,1982,40.72840059450829,-73.99968780577183,2346,4328,364,364,0.0841035120147874,net_inflow_accumulation
Throop Ave & Myrtle Ave,304,40.69622937,-73.94371094,349,653,45,45,0.0689127105666156,net_inflow_accumulation
Tibbett Ave & W 234 St,28,40.88324,-73.90587,37,65,9,9,0.1384615384615384,net_inflow_accumulation
Tiebout Ave & E 184 St,112,40.858498,-73.89637,123,235,11,11,0.0468085106382978,net_inflow_accumulation
Tiebout Ave & E Fordham Rd,309,40.861915,-73.894831,239,548,-70,70,-0.1277372262773722,net_outflow_shortage
Tilden Ave & Lott St,37,40.64661,-73.95401,45,82,8,8,0.0975609756097561,net_inflow_accumulation
Tilden Ave & Nostrand Ave,102,40.64683,-73.94933,78,180,-24,24,-0.1333333333333333,net_outflow_shortage
Tinton Ave & E 165 St,145,40.824796,-73.90242,190,335,45,45,0.1343283582089552,net_inflow_accumulation
Tompkins Ave & Hopkins St,450,40.69957608,-73.94708417,435,885,-15,15,-0.0169491525423728,net_outflow_shortage
Townsend Ave & E 175 St,65,40.84741,-73.911359,65,130,0,0,0.0,balanced
Troy Ave & Linden Blvd,39,40.6533,-73.93644,53,92,14,14,0.1521739130434782,net_inflow_accumulation
Troy Ave & Park Pl,156,40.67251,-73.93642,186,342,30,30,0.087719298245614,net_inflow_accumulation
Turner Pl & Coney Island Ave,138,40.64521,-73.97073,161,299,23,23,0.0769230769230769,net_inflow_accumulation
Tyler Ave & Maurice Ave,49,40.73394,-73.90128,80,129,31,31,0.2403100775193798,net_inflow_accumulation
Underhill Ave & Lincoln Pl,971,40.6740123,-73.9671457,982,1953,11,11,0.0056323604710701,net_inflow_accumulation
Underhill Ave & Pacific St,986,40.6804836,-73.9646795,1151,2137,165,165,0.0772110435189518,net_inflow_accumulation
Union Ave & E 169 St,147,40.82995,-73.898802,129,276,-18,18,-0.0652173913043478,net_outflow_shortage
Union Ave & Jackson St,770,40.7160751,-73.952029,928,1698,158,158,0.0930506478209658,net_inflow_accumulation
Union Ave & N 12 St,1548,40.71924,-73.95242,1813,3361,265,265,0.0788455816721214,net_inflow_accumulation
Union Ave & Wallabout St,333,40.70029511,-73.95032283,292,625,-41,41,-0.0656,net_outflow_shortage
Union St & 4 Ave,902,40.6772744,-73.98282002,989,1891,87,87,0.0460074034902168,net_inflow_accumulation
Union St & Bedford Ave,626,40.6691783,-73.9554162,662,1288,36,36,0.0279503105590062,net_inflow_accumulation
University Ave & Brandt Pl,64,40.848354,-73.918389,89,153,25,25,0.1633986928104575,net_inflow_accumulation
University Ave & Macombs Rd,164,40.8496401,-73.9161206,113,277,-51,51,-0.1841155234657039,net_outflow_shortage
University Ave & Morton Pl,66,40.85118155499655,-73.91465058978447,72,138,6,6,0.0434782608695652,net_inflow_accumulation
University Ave & W 168 St,85,40.838706,-73.927034,103,188,18,18,0.0957446808510638,net_inflow_accumulation
University Ave & W Burnside Ave,93,40.85501,-73.910751,97,190,4,4,0.0210526315789473,net_inflow_accumulation
University Pl & E 14 St,5154,40.734814,-73.992085,5118,10272,-36,36,-0.0035046728971962,net_outflow_shortage
University Pl & E 8 St,2174,40.73143724085228,-73.99490341544151,2236,4410,62,62,0.0140589569160997,net_inflow_accumulation
Valentine Ave & E 181 St,115,40.854123869116,-73.89932222664356,129,244,14,14,0.0573770491803278,net_inflow_accumulation
Valentine Ave & E 183 St,79,40.856987,-73.898237,84,163,5,5,0.0306748466257668,net_inflow_accumulation
Van Brunt St & Van Dyke St,745,40.6758329439129,-74.01472628116608,730,1475,-15,15,-0.0101694915254237,net_outflow_shortage
